RetentionTime	Intensity
7.02345253226667	37896.1701660156
7.02792938026667	123514.01385498
7.03003491093333	100491.336853027
7.0377849536	34317.8165283203
7.04226892933333	30214.6846313477
7.04428607493333	35780.639831543
7.04616090346667	31587.5159301758
7.04803842906667	49444.1051025391
7.0499176032	55043.9118652344
7.05179622346667	34746.9309082031
7.05367403866667	88103.3749389648
7.7082813448	71000.9761962891
7.76090303466667	73041.4485473633
7.855418436	75920.4158325195
7.89748984293333	73129.0296630859
7.90805501626667	86651.5618286133
8.083116964	91480.1799316406
8.09655804586667	39332.1314697266
8.101039664	67818.8328857422
8.11152817546667	93771.6530761719
8.11818916586667	47073.1982421875
8.12268568826667	22034.7260742188
8.12469959386667	38533.2427978516
8.12657947413333	57306.9072265625
8.13062591706667	74045.6704711914
8.1372489968	47180.8059692383
8.14173164346667	56111.8063964844
8.14588449173333	41763.143371582
8.15036317813333	40317.098449707
8.15224012133333	64568.3385620117
8.15637947333333	56417.4223632813
8.16986089973333	112010.878356934
8.19834545893333	99776.9860839844
8.22629355253333	80195.9957275391
8.2571816496	50994.9373779297
8.26165631653333	78790.3920898438
8.2696136752	80340.6539306641
8.29085136266667	96530.6511230469
8.31198625733333	65366.3056640625
8.385637984	92154.576965332
8.459389712	82091.126953125
8.5540254808	68747.4858398438
8.59613536853333	79225.4191894531
8.6592835048	86159.2678222656
8.76443497786667	99263.924987793
8.77500045893333	93950.0416259766
8.8907518576	73889.796875
8.95384564106667	64853.8300170898
8.98550444693333	100521.690124512
8.99606975253333	80016.0926513672
9.0487624664	42584.123046875
9.0532467256	115123.538269043
9.1975453896	66707.451171875
9.2188165864	61788.5452270508
9.24012133893333	69128.892578125
9.25068598453333	83737.805847168
9.3873017576	58491.2680664063
9.4084844976	80730.6303710938
9.4715122728	35134.5700073242
9.47599825866667	43350.899230957
9.47796011866667	89554.9026489258
9.5174820112	83413.1289672852
9.5387006384	50157.1427001953
9.5431832832	112025.345153809
9.56183928693333	84625.6729736328
9.572406296	51363.1452636719
9.5830115848	56783.3072509766
9.61474376026667	94731.33984375
9.6673292992	75765.494934082
9.6884648552	80749.779296875
9.7725818776	40603.9049682617
9.77706873413333	70992.8154296875
9.80610477973333	90967.2993774414
9.84826478133333	80149.3348999023
9.858911496	59423.1492919922
9.92202289626667	68447.619934082
9.93257222186667	67578.3708496094
9.94321009733333	53114.7865600586
9.95369417013333	52850.4607543945
9.95826093493333	103181.844055176
9.97659292506667	146937.392028809
9.9810780136	76157.4447021484
9.9888276728	69510.1652832031
10.0093977666667	137828.139648438
10.0193402810667	41428.2518310547
10.0297923250667	54915.1975097656
10.0389500464	75864.529296875
10.0565275325333	69041.4806518555
10.061002072	84121.3984985352
10.0674356205333	51238.5650024414
10.0855989394667	64670.7793579102
10.0945647890667	57052.7576904297
10.0990507797333	89649.7672119141
10.1259761432	116739.458557129
10.1769787274667	85273.2986450195
10.1814645314667	104133.442626953
10.1888214013333	75421.6893310547
10.1994963458667	61314.950012207
10.2095698786667	68766.770690918
10.2201059288	40440.8002929688
10.2246753330667	78738.2994995117
10.2319884325333	67948.8958129883
10.2364727536	84185.9663085938
10.254468856	76647.4760131836
10.275072448	68120.5852661133
10.2856404144	53951.9924316406
10.3382252136	85070.0238647461
10.3481184776	50847.1836547852
10.3526045653333	153811.993530273
10.3604723008	66392.5322265625
10.3706595610667	183619.867919922
10.3751402298667	40792.1919555664
10.3771796986667	83908.3513793945
10.3790566722667	69796.2734375
10.3866208976	277625.360351563
10.3911903522667	137197.713928223
10.4249577832	113135.665771484
10.4294444221333	72020.5905151367
10.4443206378667	107133.210144043
10.4529896096	72647.6409301758
10.4615657757333	95229.2211914063
10.4705961978667	64253.7957763672
10.5140834653333	96728.7457275391
10.5323842242667	53825.6549072266
10.5368690714667	80533.5830688477
10.5434442536	64215.8131103516
10.5479308330667	101853.308898926
10.5747044768	75944.2359008789
10.5842026765333	608295.077331543
10.5936777426667	47920.9689331055
10.5981647901333	88940.5621948242
10.6061232085333	64520.9672241211
10.6106109784	124109.379333496
10.6176411352	116405.48236084
10.6372513072	42268.7177734375
10.6417358658667	157162.522033691
10.6437638741333	77489.6607666016
10.6508988309333	93316.6314697266
10.6610484610667	75903.3583984375
10.6703637637333	64774.1795654297
10.6794010349333	103260.157104492
10.6974403810667	62154.6272583008
10.7060360189333	54778.5952148438
10.7140279888	55262.8634033203
10.7185128525333	108447.72265625
10.7239603866667	50419.4434204102
10.731491028	41388.2261352539
10.7389184288	177028.117431641
10.7434019208	75771.6906738281
10.7482385370667	91734.2033081055
10.7527271378667	103455.244445801
10.7576162693333	72481.9765625
10.7728563352	86025.4408569336
10.7809737821333	58500.8698730469
10.7974899749333	78357.6558227539
10.8054631410667	118328.05682373
10.8137788872	130919.787719727
10.8182635269333	42745.2808837891
10.8202278069333	33378.4537353516
10.8222005970667	71429.2417602539
10.8281639456	41229.9390869141
10.8326510706667	76574.0197143555
10.8389506229333	78515.4854736328
10.8475027965333	66414.8497924805
10.8561294909333	173199.070861816
10.8606047485333	49380.6223144531
10.8625788666667	78798.5845336914
10.8644547677333	69301.5531005859
10.8794497488	26908.9163208008
10.8839352077333	61778.0560913086
10.8859417186667	85476.1612548828
10.8919742474667	77487.7489013672
10.896460692	102564.46673584
10.8984477792	60925.8287353516
10.9136677645333	80279.8169555664
10.91814982	30539.3706054688
10.9201586197333	32135.2810058594
10.9221283701333	61589.5907592773
10.9240024989333	64255.8726196289
10.9390155845333	122942.086364746
10.9435037621333	54793.8806152344
10.9455124648	54414.1162719727
10.9473872850667	73366.1774291992
10.9534868397333	60892.6619262695
10.9624445701333	84325.8696899414
10.9713295256	70262.9458007813
10.9758145397333	38562.1848754883
10.9778088885333	44373.8169555664
10.9796845722667	53737.9538574219
10.9857187013333	64058.1594238281
10.9940056893333	119399.036743164
10.9984918816	46618.3871459961
11.0004771768	87695.4258422852
11.0023519928	65456.0155029297
11.0160505970667	94105.1535644531
11.0205373749333	68171.834777832
11.0227317133333	194032.290771484
11.0283348981333	68771.7551269531
11.0360884216	112954.15045166
11.0405732464	24124.0563964844
11.0425938528	53782.5391845703
11.0444714784	43737.3784179688
11.0463481890667	71085.4237670898
11.0514206277333	277917.683410645
11.0559163778667	87684.3008422852
11.0612892037333	480032.859741211
11.0657735482667	89467.3322753906
11.0677164389333	77510.3262329102
11.0728396085333	59696.0241699219
11.0803384250667	309074.305114746
11.1029753746667	54568.6335449219
11.1074626112	67110.8532714844
11.1124990026667	50912.7504272461
11.1169879376	83601.4147338867
11.1222223058667	44875.6298828125
11.1266909429333	51983.3012084961
11.1286775413333	47252.8718261719
11.1305519842667	49227.21484375
11.1360747677333	57091.0372924805
11.1444655424	165579.010314941
11.1489513357333	58372.731628418
11.1509916064	56057.0874023438
11.1528696136	79161.5180664063
11.1583835986667	54393.2265625
11.1628699074667	69209.3771972656
11.1648777594667	67705.7045898438
11.170786176	99989.9877929688
11.1752729906667	124277.779602051
11.1809722554667	104522.222412109
