RetentionTime	Intensity
7.01837682373333	23216.8609619141
7.02294635866667	63157.7121582031
7.02499303946667	63224.5663452148
7.0310385664	117164.606628418
7.03552384106667	43399.6410522461
7.03756123653333	58688.5719604492
7.0442050448	43292.5573730469
7.04869160853333	86985.3606567383
7.05460315626667	84679.7888793945
7.064963244	54974.686706543
7.06944821466667	31850.9411621094
7.071576756	43875.2172241211
7.07344898133333	33404.0671386719
7.07532603386667	86527.5863647461
7.08231007173333	73739.3856811523
7.08680897226667	42699.0969848633
7.0890488528	82178.8984985352
7.09598368666667	61530.6061401367
7.10636509466667	46450.6705932617
7.1163218752	49409.0221557617
7.12650036746667	53692.721496582
7.14606174666667	89250.1951293945
7.7539150992	55412.1872558594
7.80682369733333	77853.9827270508
7.83852065786667	68882.1572875977
7.91229522426667	59017.770690918
7.92287337306667	63661.6539306641
7.9336175248	85952.9800415039
8.0389228024	140451.931030273
8.0835255016	61542.4909667969
8.0880961512	59618.1164550781
8.09950416266667	95022.4020385742
8.11312419066667	38164.991027832
8.11761118186667	44092.1481933594
8.11964834346667	60550.8848266602
8.13040477493333	88734.8916625977
8.15041974	87340.4649047852
8.15731233893333	66340.6898803711
8.1711842248	89992.7869873047
8.1856279168	83898.7563476563
8.2613208816	63913.1979370117
8.27188726266667	56154.4107666016
8.30380593493333	80709.7085571289
8.49277850053333	64636.8110351563
8.51402201493333	59359.8184204102
8.57731441733333	84341.0997924805
8.58789352933333	56989.5952758789
8.5985724808	66940.9098510742
8.7034424816	70779.3526000977
8.7978420272	66544.2756958008
8.90271673813333	73684.453918457
8.95534620906667	62416.3645629883
8.965901056	73842.0334472656
9.112684952	75037.7938842773
9.123332608	65451.9228515625
9.36397775573333	72363.0034179688
9.53129163013333	70347.4835205078
9.5837987616	61519.4418945313
9.80331972586667	70664.1289672852
9.8872089416	82013.212890625
9.9187762784	74748.1793823242
9.94003429173333	65531.2681884766
10.1075153344	59001.797668457
10.2437861653333	60741.7750854492
10.2650386493333	66482.6345214844
10.2967121581333	66746.5283203125
10.3284038269333	74400.8483276367
10.4019879696	31501.2495117188
10.4064724512	33468.8587036133
10.4083931245333	93572.7229614258
10.4584443186667	77566.6553344727
10.4797540837333	28495.3991699219
10.4842385906667	98668.3161621094
10.5342096898667	70985.3728027344
10.5447734357333	35573.9759521484
10.5492594069333	105715.590881348
10.5680071077333	35284.8018188477
10.5724909010667	86948.4656982422
10.6015387285333	102142.83581543
10.6228234032	75966.0932006836
10.6439904709333	37707.2827758789
10.6484784296	114172.411560059
10.6564518106667	72031.8212280273
10.6775737106667	128855.102722168
10.6872265437333	44916.1126708984
10.7078737594667	93644.1864013672
10.7572829512	72162.1482543945
10.7784510312	108715.053710938
10.7996818725333	79678.317199707
10.8628604405333	103407.241760254
10.8734252754667	56870.1806030273
10.8947194437333	56887.2241821289
10.8992054266667	82138.3238525391
10.9071646405333	65611.6631469727
10.9178014573333	58205.3813476563
10.9493675112	114151.346862793
