RetentionTime	Intensity
0.00142387413333333	294197.560058594
0.0122236314666667	314795.256835938
0.0225811917333333	289543.824066162
0.0329166365333333	287728.16986084
0.0432604589333333	278674.93838501
0.0536196696	312151.057312012
0.0639659661333333	287792.586456299
0.0743189093333333	317744.364318848
0.0846719842666667	288831.839660645
0.0950288424	303783.644897461
0.105377629333333	285051.694122314
0.115732274933333	334020.386566162
0.1261145744	257443.822357178
0.136463706666667	288433.149169922
0.146811386933333	304044.038757324
0.1571879632	293970.093963623
0.167534439466667	287304.351654053
0.177877823733333	297217.020690918
0.188251129866667	293907.321746826
0.198596582666667	307084.806152344
0.208948410933333	295250.238342285
0.2193196368	284176.115112305
0.229665708266667	291249.152984619
0.240010726666667	310610.422363281
0.250363253333333	294717.592376709
0.260736318666667	308440.734283447
0.271092684533333	290045.753967285
0.281442769066667	296592.648223877
0.291809870933333	278191.75
0.302153692266667	277269.800872803
0.3124988544	255809.354003906
0.322866992	271319.683746338
0.333213779733333	297059.329437256
0.3435752704	276738.340454102
0.353937878933333	317716.949890137
0.364295513866667	285508.653839111
0.3746422792	314797.543151855
0.384993959733333	258083.996337891
0.39536308	266895.384613037
0.405704828	277098.020843506
0.4160482408	287475.603668213
0.426421214666667	274788.541412354
0.436768469866667	273552.147216797
0.4471089992	289951.97668457
0.457477845066667	298270.589324951
0.467825418933333	298640.807617188
0.478183336266667	271470.568817139
0.488555577866667	262919.428375244
0.498903596	278387.874725342
0.509252456266667	290466.957244873
0.519612041866667	257329.554626465
0.529959700266667	257381.082061768
0.540316332	285766.611877441
0.550662427733333	272386.720367432
0.5610301384	290191.57522583
0.571388201333333	257488.924316406
0.5817341576	279877.223907471
0.5921075024	276485.404937744
0.602450933066667	284705.020019531
0.6128014752	284385.07220459
0.623165324	276079.56552124
0.6335154256	278365.126953125
0.643862173866667	285935.740966797
0.654232253066667	287728.934967041
0.6645857544	266675.400634766
0.6749232736	270795.606201172
0.6852779744	275340.020477295
0.695560510933333	282484.422180176
0.705909662933333	288447.631896973
0.7162634048	264989.61819458
0.7266373416	268556.414001465
0.7369791592	263529.234710693
0.7473275024	252391.888793945
0.757687513866667	260692.24357605
0.768037652533333	255194.492401123
0.7783815328	230543.970153809
0.7887353024	280101.885742188
