RetentionTime	Intensity
0.00143152906666667	58162.8633422852
0.0118421042666667	60205.9639282227
0.0221206	68928.2867126465
0.0324339541333333	72296.3808898926
0.0427365114666667	57600.2837219238
0.0530427114666667	73010.4023132324
0.0633726154666667	65118.4316711426
0.0736768413333333	64387.3424072266
0.0839838536	67823.0999755859
0.0942965258666667	67091.0025634766
0.104620688266667	58615.3530883789
0.114925031733333	69899.2109680176
0.1252291976	81462.5982055664
0.135560966933333	62464.476348877
0.145867269866667	64463.7939758301
0.1561726016	73762.3546447754
0.166507010133333	74258.1031799316
0.1768155024	68126.6102294922
0.187123354133333	63905.2060241699
0.197452856533333	59686.9273986816
0.207758143466667	46697.6561279297
0.218056216	66448.5283508301
0.2283748512	64377.7279663086
0.238786527466667	56475.3676452637
0.2490927264	63192.3316345215
0.2593982168	67839.815246582
0.2697262344	68761.4393615723
0.280033254933333	61829.5289916992
0.290338860533333	65910.8880310059
0.300666329066667	80798.4577941895
0.310975586666667	51256.4429016113
0.3212752648	63434.6647338867
0.331604170933333	65324.7572631836
0.341909972533333	70549.9876403809
0.352215132	63504.7747802734
0.362536850666667	59721.1567687988
0.372846772266667	53939.6036071777
0.383148871733333	67332.7052307129
0.3934552344	80975.5102844238
0.403784250666667	60943.1891784668
0.4140889352	65697.8946533203
0.4243935248	49390.4891052246
0.434717393066667	74532.7214050293
0.4450224088	62482.4524230957
0.455329275733333	60198.295501709
0.465657753333333	65756.5576782227
0.4759619464	53363.511138916
0.4862682536	67044.5894775391
0.4966000544	62241.8280334473
0.5069059816	60523.1504516602
0.517207423733333	62030.8118896484
0.527510853066667	62139.3010559082
0.537841234133333	52974.0626525879
0.548142780533333	58596.0826416016
0.5584522256	60925.1415405273
0.5687801088	73366.4678955078
0.579089109866667	67135.4575500488
0.589396621066667	66794.820098877
0.5997231608	50087.2813720703
0.610024729866667	59148.8435058594
0.620331769066667	67566.1813659668
0.630657129066667	61517.1813354492
0.640960633866667	64671.5492248535
0.651266155466667	90212.3675384521
0.6615894568	53672.1319274902
0.672002650933333	64978.9071655273
0.6823090328	65863.5108642578
0.6926107856	70659.8419494629
0.702937186133333	70371.697052002
0.713247110133333	73156.2441711426
0.723560041866667	74411.7597045898
0.733885560266667	47293.321685791
0.744188689066667	69272.8256835938
0.7544944264	61013.5009155273
0.764818433066667	57879.0322265625
0.775119605866667	76798.5652160645
0.785427298933333	49414.7210083008
0.795751901866667	59470.8255615234
0.806056052	67026.2805175781
0.8163600488	58364.4777526855
0.826662489066667	53621.3825073242
0.836989594933333	61988.1480865479
0.847291480533333	62386.8456726074
0.857593610666667	53021.3097839355
0.8679186392	67989.2604370117
0.878229615466667	71734.874786377
0.888533944	61849.5378723145
0.898858632	49671.5484008789
0.909158126933333	59080.8261566162
0.919460329866667	47929.9312438965
0.929778715733333	46037.4564819336
0.940077919733333	54429.3539428711
0.950381281866667	62281.6796264648
0.960681132266667	48252.0874328613
0.971001450933333	70285.4463500977
0.9813070072	48121.3592834473
0.991605810933333	47666.4121398926
1.0019356632	59770.1587524414
1.0122419952	62074.2694702148
1.02256781173333	58669.5055847168
1.03288996826667	61252.9763183594
1.04319393013333	54754.138092041
1.05349938346667	61153.7047119141
1.06382469386667	64155.0799865723
1.07413148213333	54470.3809509277
1.08443402666667	48602.0300292969
1.094747456	56813.2576904297
1.10515339973333	65161.8830566406
1.1154601432	63414.4697265625
1.1257641192	59266.4824829102
1.13608826506667	74768.4094238281
1.14639370693333	52163.8840026855
1.15669882773333	54791.2578735352
1.16702562426667	61991.5952758789
1.17732779706667	67959.7932128906
1.1876331672	54544.7791442871
1.19795337146667	62663.372253418
1.20825709573333	61967.6387634277
1.21856546426667	61542.1519775391
1.22889124213333	51219.0766296387
1.23919188773333	52573.3733520508
1.24950041893333	61836.1747131348
1.25979723893333	45277.3928527832
1.27011860266667	66697.5982666016
1.28042426426667	66033.3254699707
1.29072769226667	60093.5562438965
1.30105457066667	55465.3325805664
1.3113604224	56668.0940246582
1.3216630752	56354.4537658691
1.33199183493333	59291.26171875
1.34229687573333	60848.425994873
1.35260379066667	63587.7173461914
1.36293090133333	51818.8469848633
1.3732333568	51193.9776916504
1.38353568853333	67107.6398620605
1.3938414424	61347.9821777344
1.4041775264	50358.6296386719
1.41447007146667	49612.5832214355
1.42477184	47221.6965026855
1.43509265306667	58881.1785888672
1.44539303413333	58161.2799987793
1.45569648453333	63314.5030517578
1.46602141093333	51073.3751220703
1.47632167386667	44503.5377197266
1.48662066853333	57602.5318603516
1.49695271573333	54109.2244262695
1.50725532506667	51336.7881164551
1.51755988106667	56239.3756408691
1.5278650544	51805.2458190918
1.53818519093333	56195.050994873
1.54848715413333	63859.7136230469
1.55878861413333	57932.9598388672
1.56911025226667	63261.5282897949
1.579416348	53342.4935302734
1.58971927306667	61197.2667236328
1.60004112533333	51615.1130371094
1.61034442053333	61189.2136230469
1.62064986186667	51549.4276733398
1.63097060186667	59803.9164428711
1.64127440826667	63398.6397705078
1.65157994053333	61564.3883972168
1.6618942744	49477.3507385254
1.67230649866667	49025.0648498535
1.68260884293333	60429.6652832031
1.69291092053333	43817.9558105469
1.70322964826667	50529.488067627
1.71353574133333	50515.0464172363
1.7238281432	44750.1533813477
1.7341491088	55795.6218566895
1.74445383066667	63536.0459594727
1.75475776346667	55861.3414611816
1.765077232	47769.0829467773
1.77537997013333	62915.8514404297
1.7856828728	54206.8572692871
1.79600431066667	49584.8194885254
1.80630311546667	52273.628692627
1.81660572106667	63698.4253540039
1.82691022506667	43362.551940918
1.8372348776	57005.0947570801
1.8475384656	57788.7850646973
1.85784413146667	59267.9254150391
1.8681681248	66165.748260498
1.87847236053333	63296.890411377
1.88877803093333	48282.2178344727
1.89910088666667	46545.244354248
1.9094004448	58168.6766357422
1.91970382293333	47977.0005493164
1.93002571813333	54224.2530822754
1.9403271368	69158.6770019531
1.95063497493333	51030.944732666
1.9609350536	53639.3255310059
1.97126047413333	47121.0358581543
1.98156313626667	54500.4520568848
1.9918644456	65865.7538452148
2.0021945384	48821.0527954102
2.0124933336	52955.453338623
2.0227973392	76597.2436523438
2.03312270266667	49986.5194702148
2.04342302906667	56909.0935668945
2.0537474704	48308.9215087891
2.0640708888	50716.4263916016
2.07436926426667	54632.8195800781
2.08467423466667	52968.4121398926
2.0949936232	49236.4009399414
2.10540070133333	52491.9130554199
2.11570409653333	47859.7942504883
2.12600310613333	62805.2482910156
2.13632974613333	60700.8794555664
2.14663561226667	62522.8302307129
2.15694370506667	55294.7397460938
2.16726780453333	48658.9020690918
2.17757253786667	45566.112487793
2.18786973253333	46049.9705505371
2.19818725306667	49969.7414855957
2.2084874672	55554.2719421387
2.2187889616	40414.696105957
2.2291104784	51671.7352294922
2.239410696	50030.4052124023
2.24971325306667	52627.6877441406
2.2600178392	54386.0755615234
2.27034129386667	46626.7631225586
2.28064131813333	54465.6482543945
2.29094392	53039.9509277344
2.30126760266667	54223.2597351074
2.31156950053333	61745.9070129395
2.32187264426667	70865.5330810547
2.33220546613333	59269.6370239258
2.34250780613333	56098.7278747559
2.35281853306667	50597.318939209
2.36313909226667	66949.0108642578
2.3734464408	56425.9780883789
2.38374747066667	51142.0984191895
2.3940496264	54960.8395996094
2.40437411733333	43072.1783447266
2.4146764752	54498.9326477051
2.4249795336	48295.557220459
2.43530114186667	53621.5858764648
2.44560786053333	47521.0495910645
2.45590962	48622.5350341797
2.4662326728	50541.5938415527
2.47652813173333	45809.6912231445
2.48682737226667	50150.0213012695
2.4971528968	50110.0857543945
2.5074538256	52194.186920166
2.51775651386667	51127.1172485352
2.52807134053333	50949.7695922852
2.53848036213333	52292.7727966309
2.54878123733333	45606.9711914063
2.5590844344	49436.1628723145
2.56940884613333	49826.8596496582
2.57970936186667	69416.4301452637
2.59001460186667	42498.0308227539
2.6003350104	61334.7606201172
2.61063802426667	53022.5228424072
2.6209418656	55642.0576171875
2.63126689173333	66540.5779418945
2.64157288053333	35266.8919372559
2.65186919253333	49750.4960327148
2.66219339893333	49077.0932312012
2.67249229013333	60962.0126037598
2.6827946648	54986.6901550293
2.69309645413333	51790.9772033691
2.70342005866667	49371.0758666992
2.71371974853333	58266.9612426758
2.7240259392	62752.9814147949
2.73435638666667	62994.8315124512
2.74465868746667	51336.7741088867
2.75496077093333	56838.967956543
2.76528915146667	46174.7237548828
2.77558938906667	38600.9959411621
2.7858844352	64423.8158874512
2.79620971386667	47874.9360046387
2.80650900613333	50128.2075500488
2.81680996906667	60390.2054138184
2.82711432666667	60216.2275695801
2.83744223253333	51557.4841003418
2.84774200373333	47302.1784973145
2.8580387456	47283.4383850098
2.8683612904	65248.6233215332
2.8786701448	51430.3928527832
2.88897272026667	58515.7243041992
2.89929278213333	45239.6776123047
2.9095941072	47478.5332946777
2.9198928208	50410.0036315918
2.9302109016	49862.4039001465
2.940513012	45809.2255859375
2.95081478026667	56673.2626647949
2.96112070773333	50041.5893859863
2.97143997226667	68592.2690124512
2.9817472768	83414.5961303711
2.99205457706667	70955.7040100098
3.00238231093333	71023.3598022461
3.01268614506667	67095.2121276855
3.0229929064	76875.6377258301
3.0333203	71826.8015136719
3.04362476	81827.584564209
3.05393543786667	63924.9371337891
3.06425754266667	89167.177154541
3.07456481706667	65990.611907959
3.0848948184	71968.4599609375
3.09521159946667	64508.5213928223
3.1056227544	69680.1437988281
3.11592353493333	76697.5770263672
3.12623162026667	63355.7979431152
3.13655929786667	76325.0126647949
